Date,2330tw,0050tw,qqq
2019-03-15,214.32093811035156,77.5999984741211,174.1829376220703
2019-03-18,216.11444091796875,78.0999984741211,174.5978240966797
2019-03-19,215.6660614013672,78.4000015258789,175.18482971191406
2019-03-20,217.0111846923828,78.5,175.87953186035156
2019-03-21,220.14974975585938,79.1500015258789,178.62887573242188
2019-03-22,222.83999633789062,79.3499984741211,174.70541381835938
2019-03-25,216.5627899169922,78.1500015258789,174.37277221679688
2019-03-26,218.8046417236328,78.6500015258789,175.18482971191406
2019-03-27,216.5627899169922,78.5,174.05967712402344
2019-03-28,217.0111846923828,78.5,174.46080017089844
2019-03-29,220.14974975585938,79.1500015258789,175.78167724609375
2019-04-01,220.14974975585938,79.8499984741211,178.1103057861328
2019-04-02,220.59812927246094,80.1500015258789,178.78538513183594
2019-04-03,221.0465087890625,80.1500015258789,179.81272888183594
2019-04-08,226.87533569335938,80.9000015258789,181.13360595703125
2019-04-09,227.7720489501953,81.4000015258789,180.4976043701172
2019-04-10,227.7720489501953,81.5,181.46624755859375
